기준_년분기_코드,행정동_코드_명,서비스_업종_코드_명,점포_수,프랜차이즈_점포_수,개업_점포_수,폐업_점포_수
20252,낙성대동,의약품,18,0,0,0
20252,낙성대동,의료기기,7,0,0,0
20252,낙성대동,서적,7,0,0,0
20252,낙성대동,문구,8,2,0,0
20252,낙성대동,화장품,12,0,0,1
20252,낙성대동,미용재료,1,0,0,1
20252,낙성대동,운동/경기용품,6,0,0,0
20252,낙성대동,완구,1,0,0,0
20252,낙성대동,섬유제품,1,0,0,0
20252,낙성대동,화초,18,0,0,1
20252,낙성대동,애완동물,2,0,0,0
20252,낙성대동,가구,1,0,0,0
20252,낙성대동,가전제품,5,0,0,0
20252,낙성대동,철물점,3,0,0,0
20252,낙성대동,악기,1,0,0,0
20252,낙성대동,인테리어,4,0,0,0
20252,낙성대동,조명용품,7,0,1,0
20252,낙성대동,자동차부품,7,0,0,0
20252,낙성대동,모터사이클및부품,3,0,0,0
20252,낙성대동,재생용품 판매점,2,0,0,0
20252,낙성대동,예술품,1,0,0,0
20252,낙성대동,주유소,2,0,0,0
20252,낙성대동,전자상거래업,27,0,0,6
20252,청룡동,한식음식점,170,28,4,12
20252,청룡동,중식음식점,17,5,1,3
20252,청룡동,일식음식점,17,1,0,0
20252,청룡동,양식음식점,14,2,2,0
20252,청룡동,제과점,13,2,0,0
20252,청룡동,패스트푸드점,9,18,1,2
20252,청룡동,치킨전문점,7,13,1,0
20252,청룡동,분식전문점,35,17,0,2
20252,청룡동,호프-간이주점,46,6,3,3
20252,청룡동,커피-음료,55,29,4,6
20252,청룡동,일반교습학원,61,6,0,0
20252,청룡동,외국어학원,7,0,0,0
20252,청룡동,예술학원,29,1,0,0
20252,청룡동,컴퓨터학원,2,0,0,0
20252,청룡동,스포츠 강습,30,3,2,5
20252,청룡동,일반의원,29,0,0,0
20252,청룡동,치과의원,14,0,0,0
20252,청룡동,한의원,10,0,0,0
20252,청룡동,동물병원,1,0,0,0
20252,청룡동,변호사사무소,2,0,0,0
20252,청룡동,변리사사무소,1,0,0,0
20252,청룡동,법무사사무소,13,0,0,0
20252,청룡동,기타법무서비스,5,0,0,0
20252,청룡동,회계사사무소,2,0,0,0
20252,청룡동,세무사사무소,13,0,0,0
20252,청룡동,당구장,14,0,0,0
20252,청룡동,골프연습장,9,0,0,0
20252,청룡동,PC방,7,1,0,0
20252,청룡동,전자게임장,2,3,0,0
20252,청룡동,기타오락장,1,1,0,0
20252,청룡동,복권방,4,0,0,0
20252,청룡동,통신기기수리,4,0,0,0
20252,청룡동,스포츠클럽,33,1,5,0
20252,청룡동,자동차수리,6,1,1,0
20252,청룡동,자동차미용,1,0,0,0
20252,청룡동,모터사이클수리,2,0,0,0
20252,청룡동,미용실,78,11,1,0
20252,청룡동,네일숍,23,1,0,1
20252,청룡동,피부관리실,30,1,4,1
20252,청룡동,세탁소,40,4,1,0
20252,청룡동,가전제품수리,5,0,0,0
20252,청룡동,부동산중개업,172,4,1,4
20252,청룡동,여관,22,0,0,0
20252,청룡동,게스트하우스,1,0,0,0
20252,청룡동,노래방,18,1,1,1
20252,청룡동,독서실,19,3,3,0
20252,청룡동,DVD방,3,0,1,0
20252,청룡동,녹음실,1,0,0,0
20252,청룡동,사진관,17,0,0,0
20252,청룡동,통번역서비스,7,0,0,0
20252,청룡동,건축물청소,11,1,0,0
20252,청룡동,여행사,10,0,0,0
20252,청룡동,의류임대,1,0,0,0
20252,청룡동,가정용품임대,1,0,0,0
20252,청룡동,슈퍼마켓,22,19,2,0
20252,청룡동,편의점,6,31,1,1
20252,청룡동,컴퓨터및주변장치판매,15,0,0,0
20252,청룡동,핸드폰,23,0,1,0
20252,청룡동,주류도매,1,0,0,0
20252,청룡동,미곡판매,5,0,0,0
20252,청룡동,육류판매,23,0,0,1
20252,청룡동,수산물판매,7,2,0,1
20252,청룡동,청과상,18,0,0,0
20252,청룡동,반찬가게,19,1,1,0
20252,청룡동,일반의류,90,0,1,3
20252,청룡동,한복점,1,0,0,0
20252,청룡동,유아의류,8,0,0,0
20252,청룡동,신발,11,0,1,0
20252,청룡동,가방,5,0,0,0
20252,청룡동,안경,9,2,0,0
20252,청룡동,시계및귀금속,10,0,0,0
20252,청룡동,의약품,23,2,0,0
20252,청룡동,의료기기,9,0,0,0
20252,청룡동,서적,14,0,0,0
20252,청룡동,문구,7,2,0,0
20252,청룡동,화장품,27,5,3,0
20252,청룡동,미용재료,4,0,1,1
20252,청룡동,운동/경기용품,4,0,0,0
20252,청룡동,자전거 및 기타운송장비,2,0,0,0
20252,청룡동,완구,1,0,0,0
20252,청룡동,섬유제품,6,0,0,0
20252,청룡동,화초,11,1,0,1
20252,청룡동,애완동물,6,2,1,0
20252,청룡동,가구,6,0,0,0
20252,청룡동,가전제품,10,0,0,1
20252,청룡동,철물점,6,0,0,0
20252,청룡동,인테리어,9,0,0,0
20252,청룡동,조명용품,13,0,0,0
20252,청룡동,자동차부품,3,0,0,0
20252,청룡동,모터사이클및부품,1,0,0,0
20252,청룡동,재생용품 판매점,1,0,0,0
20252,청룡동,예술품,3,0,0,0
20252,청룡동,전자상거래업,65,0,0,2
20252,은천동,한식음식점,163,24,10,15
20252,은천동,중식음식점,10,1,1,2
20252,은천동,일식음식점,7,0,0,0
20252,은천동,양식음식점,7,3,1,1
20252,은천동,제과점,14,4,0,1
20252,은천동,패스트푸드점,6,9,2,3
20252,은천동,치킨전문점,7,18,0,2
20252,은천동,분식전문점,24,9,0,0
20252,은천동,호프-간이주점,23,2,2,0
20252,은천동,커피-음료,39,10,4,2
20252,은천동,일반교습학원,68,12,1,1
20252,은천동,외국어학원,6,0,0,0
20252,은천동,예술학원,39,2,1,4
20252,은천동,스포츠 강습,22,0,2,1
20252,은천동,일반의원,15,0,1,0
20252,은천동,치과의원,11,0,1,0
20252,은천동,한의원,9,0,0,0
20252,은천동,동물병원,4,0,0,0
20252,은천동,변호사사무소,1,0,0,0
20252,은천동,법무사사무소,6,0,0,0
20252,은천동,기타법무서비스,2,0,0,0
20252,은천동,회계사사무소,2,0,0,0
20252,은천동,세무사사무소,10,0,0,0
20252,은천동,당구장,13,0,0,0
20252,은천동,골프연습장,6,1,0,0
20252,은천동,PC방,1,2,0,0
20252,은천동,기타오락장,1,0,1,0
20252,은천동,복권방,4,0,0,0
20252,은천동,통신기기수리,2,0,0,0
20252,은천동,스포츠클럽,7,1,1,1
20252,은천동,자동차수리,28,3,0,1
20252,은천동,자동차미용,3,0,0,1
20252,은천동,모터사이클수리,4,0,0,0
20252,은천동,미용실,54,7,0,1
20252,은천동,네일숍,8,0,0,0
20252,은천동,피부관리실,12,0,1,0
20252,은천동,세탁소,15,4,0,0
20252,은천동,가전제품수리,11,0,1,0
20252,은천동,부동산중개업,81,0,1,5
20252,은천동,여관,1,0,0,0
20252,은천동,게스트하우스,1,0,0,0
20252,은천동,노래방,16,0,0,0
20252,은천동,독서실,3,2,0,0
20252,은천동,DVD방,1,0,0,0
20252,은천동,사진관,16,0,1,0
20252,은천동,통번역서비스,7,0,0,0
20252,은천동,건축물청소,12,0,0,0
20252,은천동,여행사,5,0,0,0
20252,은천동,가정용품임대,1,0,0,0
20252,은천동,슈퍼마켓,17,12,0,1
20252,은천동,편의점,4,9,0,1
20252,은천동,컴퓨터및주변장치판매,17,0,0,0
20252,은천동,핸드폰,15,0,0,0
20252,은천동,주류도매,2,0,0,0
20252,은천동,미곡판매,3,0,0,0
20252,은천동,육류판매,18,0,2,2
20252,은천동,수산물판매,12,0,0,0
20252,은천동,청과상,12,0,0,0
20252,은천동,반찬가게,15,0,0,2
20252,은천동,일반의류,33,0,2,0
20252,은천동,유아의류,4,0,0,0
20252,은천동,신발,3,1,0,0
20252,은천동,가방,2,0,0,0
20252,은천동,안경,4,0,1,1
20252,은천동,시계및귀금속,3,0,0,0
20252,은천동,의약품,13,2,0,0
20252,은천동,의료기기,7,0,0,0
20252,은천동,서적,6,0,0,1
20252,은천동,문구,7,0,0,0
20252,은천동,화장품,28,0,1,0
20252,은천동,미용재료,3,0,0,0
20252,은천동,운동/경기용품,6,0,1,0
20252,은천동,자전거 및 기타운송장비,3,0,0,1
20252,은천동,완구,1,0,0,0
20252,은천동,섬유제품,5,0,0,0
20252,은천동,화초,11,0,0,0
20252,은천동,애완동물,5,0,1,0
20252,은천동,가구,7,0,0,1
20252,은천동,가전제품,8,0,0,0
20252,은천동,철물점,10,0,0,0
20252,은천동,악기,1,0,0,0
20252,은천동,인테리어,7,0,0,0
20252,은천동,조명용품,6,0,0,0
20252,은천동,중고차판매,1,0,0,0
20252,은천동,자동차부품,9,0,0,0
20252,은천동,모터사이클및부품,7,0,1,0
20252,은천동,재생용품 판매점,2,0,0,0
20252,은천동,예술품,2,0,0,0
20252,은천동,주유소,1,0,0,0
20252,은천동,전자상거래업,46,0,0,3
20252,중앙동,한식음식점,88,14,3,5
20252,중앙동,중식음식점,7,3,0,0
20252,중앙동,일식음식점,15,1,0,1
20252,중앙동,양식음식점,5,2,1,0
20252,중앙동,제과점,3,3,0,0
20252,중앙동,패스트푸드점,9,2,0,0
20252,중앙동,치킨전문점,3,9,0,0
20252,중앙동,분식전문점,14,5,1,1
20252,중앙동,호프-간이주점,27,5,0,0
20252,중앙동,커피-음료,32,11,1,1
20252,중앙동,일반교습학원,24,2,1,2
20252,중앙동,외국어학원,1,1,0,0
20252,중앙동,예술학원,15,2,0,0
20252,중앙동,컴퓨터학원,1,0,0,1
20252,중앙동,스포츠 강습,17,3,1,1
20252,중앙동,일반의원,42,0,0,0
20252,중앙동,치과의원,17,0,0,0
20252,중앙동,한의원,7,0,0,0
20252,중앙동,동물병원,2,0,0,0
20252,중앙동,변호사사무소,1,0,0,0
20252,중앙동,법무사사무소,4,0,0,0
20252,중앙동,기타법무서비스,2,0,0,0
20252,중앙동,회계사사무소,2,0,0,0
20252,중앙동,세무사사무소,7,0,0,0
20252,중앙동,당구장,6,0,1,0
20252,중앙동,골프연습장,3,0,0,0
20252,중앙동,PC방,2,0,0,0
20252,중앙동,기타오락장,1,1,0,0
20252,중앙동,복권방,2,0,0,0
20252,중앙동,통신기기수리,4,0,0,0
20252,중앙동,스포츠클럽,14,0,1,0
20252,중앙동,자동차수리,5,2,0,1
20252,중앙동,자동차미용,1,0,0,0
20252,중앙동,모터사이클수리,2,0,0,0
20252,중앙동,미용실,44,5,1,0
20252,중앙동,네일숍,13,0,0,0
20252,중앙동,피부관리실,21,3,3,2
20252,중앙동,세탁소,15,2,0,0
20252,중앙동,가전제품수리,5,0,0,0
20252,중앙동,부동산중개업,65,0,0,0
20252,중앙동,여관,1,0,0,0
20252,중앙동,노래방,5,0,0,0
20252,중앙동,독서실,8,2,0,1
20252,중앙동,녹음실,2,0,0,0
20252,중앙동,사진관,5,0,0,0
20252,중앙동,통번역서비스,2,0,0,0
20252,중앙동,건축물청소,8,1,0,0
20252,중앙동,여행사,1,0,0,0
20252,중앙동,비디오/서적임대,1,0,0,0
20252,중앙동,슈퍼마켓,9,7,2,0
20252,중앙동,편의점,6,11,0,0
20252,중앙동,컴퓨터및주변장치판매,2,0,0,0
20252,중앙동,핸드폰,19,0,0,0
20252,중앙동,미곡판매,2,0,0,0
20252,중앙동,육류판매,4,0,0,0
20252,중앙동,수산물판매,2,0,0,0
20252,중앙동,청과상,4,0,0,0
20252,중앙동,반찬가게,12,0,0,0
20252,중앙동,일반의류,15,0,0,1
20252,중앙동,유아의류,0,1,0,0
20252,중앙동,신발,1,0,0,0
20252,중앙동,가방,1,0,0,0
20252,중앙동,안경,5,2,0,0
20252,중앙동,시계및귀금속,4,0,0,0
20252,중앙동,의약품,22,1,1,2
20252,중앙동,의료기기,6,0,0,0
20252,중앙동,서적,5,1,0,0
20252,중앙동,문구,4,0,1,0
20252,중앙동,화장품,13,2,0,2
20252,중앙동,미용재료,1,0,0,0
20252,중앙동,운동/경기용품,7,0,0,0
20252,중앙동,화초,3,0,1,0
20252,중앙동,애완동물,4,0,0,0
20252,중앙동,중고가구,1,0,0,0
20252,중앙동,가구,5,0,0,0
20252,중앙동,가전제품,6,0,0,0
20252,중앙동,철물점,10,0,0,0
20252,중앙동,악기,1,0,0,0
20252,중앙동,인테리어,7,0,0,0
20252,중앙동,조명용품,8,0,0,0
20252,중앙동,중고차판매,1,0,0,0
20252,중앙동,자동차부품,2,0,0,0
20252,중앙동,모터사이클및부품,1,0,0,0
20252,중앙동,재생용품 판매점,1,0,0,0
20252,중앙동,예술품,1,0,0,0
20252,중앙동,전자상거래업,32,0,0,1
20252,인헌동,한식음식점,82,10,1,5
20252,인헌동,중식음식점,8,0,1,0
20252,인헌동,일식음식점,10,2,1,1
20252,인헌동,양식음식점,5,0,0,1
20252,인헌동,제과점,8,3,0,0
20252,인헌동,패스트푸드점,5,6,2,3
20252,인헌동,치킨전문점,7,9,0,1
20252,인헌동,분식전문점,27,7,1,0
20252,인헌동,호프-간이주점,23,0,0,0
20252,인헌동,커피-음료,37,9,0,3
20252,인헌동,일반교습학원,33,4,0,0
20252,인헌동,외국어학원,3,0,0,0
20252,인헌동,예술학원,17,0,0,0
20252,인헌동,스포츠 강습,14,1,0,0
20252,인헌동,일반의원,23,0,0,1
20252,인헌동,치과의원,11,0,0,0
20252,인헌동,한의원,11,0,0,0
20252,인헌동,동물병원,1,0,0,0
20252,인헌동,변호사사무소,5,0,0,0
20252,인헌동,변리사사무소,2,0,0,0
20252,인헌동,법무사사무소,1,0,0,0
20252,인헌동,기타법무서비스,2,0,0,0
20252,인헌동,세무사사무소,1,0,0,0
20252,인헌동,당구장,8,0,0,0
20252,인헌동,골프연습장,1,0,0,0
20252,인헌동,PC방,2,0,0,0
20252,인헌동,복권방,2,0,0,0
20252,인헌동,통신기기수리,2,0,0,0
20252,인헌동,스포츠클럽,16,1,3,0
20252,인헌동,자동차수리,3,2,0,0
20252,인헌동,자동차미용,3,0,0,0
20252,인헌동,모터사이클수리,1,0,0,0
20252,인헌동,미용실,39,3,0,3
20252,인헌동,네일숍,10,0,0,0
20252,인헌동,피부관리실,25,0,0,0
20252,인헌동,세탁소,22,1,3,0
20252,인헌동,가전제품수리,2,0,0,0
20252,인헌동,부동산중개업,62,0,0,0
20252,인헌동,노래방,12,1,1,1
20252,인헌동,독서실,10,2,0,0
20252,인헌동,녹음실,2,0,0,1
20252,인헌동,사진관,12,0,0,0
20252,인헌동,통번역서비스,4,0,0,0
20252,인헌동,건축물청소,11,0,0,0
20252,인헌동,여행사,2,0,0,0
20252,인헌동,의류임대,1,0,0,0
20252,인헌동,가정용품임대,2,0,0,0
20252,인헌동,슈퍼마켓,8,4,0,1
20252,인헌동,편의점,7,13,2,1
20252,인헌동,컴퓨터및주변장치판매,8,0,0,1
20252,인헌동,핸드폰,12,0,0,0
20252,인헌동,미곡판매,5,0,0,0
20252,인헌동,육류판매,10,1,0,0
20252,인헌동,수산물판매,4,1,0,0
20252,인헌동,청과상,16,0,0,0
20252,인헌동,반찬가게,7,2,0,2
20252,인헌동,일반의류,39,2,1,4
20252,인헌동,신발,4,0,0,1
20252,인헌동,가방,5,0,0,0
20252,인헌동,안경,3,2,0,0
20252,인헌동,시계및귀금속,6,0,0,0
20252,인헌동,의약품,19,2,1,0
20252,인헌동,의료기기,5,0,0,0
20252,인헌동,서적,2,1,0,0
20252,인헌동,문구,4,1,0,0
20252,인헌동,화장품,12,2,0,0
20252,인헌동,미용재료,5,0,1,0
20252,인헌동,운동/경기용품,2,0,1,0
20252,인헌동,완구,1,0,0,0
20252,인헌동,섬유제품,3,0,1,0
20252,인헌동,화초,2,0,0,0
20252,인헌동,애완동물,9,0,0,0
20252,인헌동,가구,2,0,0,0
20252,인헌동,가전제품,2,0,0,0
20252,인헌동,철물점,7,0,0,0
20252,인헌동,인테리어,8,0,0,0
20252,인헌동,조명용품,6,0,0,0
20252,인헌동,자동차부품,3,0,0,0
20252,인헌동,재생용품 판매점,4,0,0,1
20252,인헌동,예술품,1,0,0,0
20252,인헌동,주유소,1,0,0,0
20252,인헌동,전자상거래업,39,0,0,2
20252,남현동,한식음식점,94,14,3,1
20252,남현동,중식음식점,10,3,0,0
20252,남현동,일식음식점,4,1,0,1
20252,남현동,양식음식점,1,0,0,0
20252,남현동,제과점,4,4,1,0
20252,남현동,패스트푸드점,4,4,0,1
20252,남현동,치킨전문점,5,4,0,0
20252,남현동,분식전문점,17,3,0,0
20252,남현동,호프-간이주점,37,12,1,0
20252,남현동,커피-음료,31,10,4,2
20252,남현동,일반교습학원,25,1,0,1
20252,남현동,외국어학원,1,0,0,0
20252,남현동,예술학원,26,1,0,0
20252,남현동,스포츠 강습,13,0,0,0
20252,남현동,일반의원,21,0,0,0
20252,남현동,치과의원,10,0,0,0
20252,남현동,한의원,8,0,0,0
20252,남현동,변호사사무소,3,0,0,0
20252,남현동,변리사사무소,1,0,0,0
20252,남현동,법무사사무소,4,0,0,0
20252,남현동,기타법무서비스,1,0,0,1
20252,남현동,회계사사무소,1,0,0,0
20252,남현동,세무사사무소,11,0,0,0
20252,남현동,당구장,2,0,0,0
20252,남현동,골프연습장,3,2,0,0
20252,남현동,PC방,3,2,1,0
20252,남현동,전자게임장,1,0,0,0
20252,남현동,기타오락장,2,0,0,0
20252,남현동,복권방,3,0,0,0
20252,남현동,스포츠클럽,10,1,1,0
20252,남현동,자동차수리,6,1,0,0
20252,남현동,자동차미용,2,1,0,1
20252,남현동,미용실,29,2,0,0
20252,남현동,네일숍,6,0,0,0
20252,남현동,피부관리실,15,2,3,1
20252,남현동,세탁소,14,4,0,0
20252,남현동,가전제품수리,4,0,0,0
20252,남현동,부동산중개업,41,0,0,0
20252,남현동,여관,18,0,0,0
20252,남현동,노래방,11,1,0,0
20252,남현동,독서실,4,0,0,0
20252,남현동,사진관,7,0,0,0
20252,남현동,통번역서비스,3,0,0,0
20252,남현동,건축물청소,13,0,0,0
20252,남현동,여행사,9,0,0,0
20252,남현동,의류임대,4,0,0,0
20252,남현동,가정용품임대,1,0,0,0
20252,남현동,슈퍼마켓,8,9,2,0
20252,남현동,편의점,5,10,0,1
20252,남현동,컴퓨터및주변장치판매,11,0,0,0
20252,남현동,핸드폰,7,0,0,0
20252,남현동,미곡판매,2,0,0,0
20252,남현동,육류판매,6,0,0,0
20252,남현동,수산물판매,1,0,0,0
20252,남현동,청과상,5,0,0,0
20252,남현동,반찬가게,11,0,0,0
20252,남현동,일반의류,25,0,0,0
20252,남현동,유아의류,4,0,0,0
20252,남현동,신발,1,0,0,0
20252,남현동,가방,2,0,0,1
20252,남현동,안경,3,2,0,0
20252,남현동,시계및귀금속,1,0,1,0
20252,남현동,의약품,13,0,0,0
20252,남현동,의료기기,1,0,0,0
20252,남현동,서적,5,0,0,0
20252,남현동,문구,4,0,0,0
20252,남현동,화장품,13,6,0,1
20252,남현동,미용재료,1,0,0,0
20252,남현동,운동/경기용품,3,0,0,1
20252,남현동,완구,3,0,0,0
20252,남현동,화초,5,0,0,0
20252,남현동,애완동물,5,0,2,0
20252,남현동,가구,4,0,0,0
20252,남현동,가전제품,1,0,0,0
20252,남현동,철물점,2,0,0,0
20252,남현동,인테리어,4,0,0,1
20252,남현동,조명용품,10,0,0,0
20252,남현동,자동차부품,5,0,0,0
20252,남현동,모터사이클및부품,2,0,0,0
20252,남현동,재생용품 판매점,3,0,0,0
20252,남현동,예술품,2,0,0,0
20252,남현동,주유소,5,0,0,0
20252,남현동,전자상거래업,29,0,0,0
20252,서원동,한식음식점,134,35,6,6
20252,서원동,중식음식점,14,5,2,0
20252,서원동,일식음식점,14,5,0,0
20252,서원동,양식음식점,8,2,0,0
20252,서원동,제과점,10,6,0,0
20252,서원동,패스트푸드점,9,10,0,2
20252,서원동,치킨전문점,3,8,1,2
20252,서원동,분식전문점,21,6,2,2
20252,서원동,호프-간이주점,81,23,4,8
20252,서원동,커피-음료,35,24,2,5
20252,서원동,일반교습학원,22,0,0,1
20252,서원동,외국어학원,3,0,1,0
20252,서원동,예술학원,17,1,0,0
20252,서원동,스포츠 강습,12,0,0,0
20252,서원동,일반의원,16,0,0,0
20252,서원동,치과의원,11,0,0,0
20252,서원동,한의원,6,0,0,0
20252,서원동,동물병원,2,0,0,0
20252,서원동,변호사사무소,6,0,0,0
20252,서원동,법무사사무소,3,0,0,0
20252,서원동,기타법무서비스,1,0,0,0
20252,서원동,세무사사무소,7,0,0,0
20252,서원동,당구장,9,0,1,2
20252,서원동,골프연습장,1,0,0,0
20252,서원동,PC방,11,0,0,0
20252,서원동,전자게임장,1,1,0,0
20252,서원동,기타오락장,15,4,0,1
20252,서원동,복권방,6,0,0,0
20252,서원동,통신기기수리,1,0,0,0
20252,서원동,스포츠클럽,13,0,2,0
20252,서원동,자동차수리,6,0,0,0
20252,서원동,자동차미용,3,0,0,0
20252,서원동,모터사이클수리,2,0,0,0
20252,서원동,미용실,29,7,0,0
20252,서원동,네일숍,15,0,0,1
20252,서원동,피부관리실,22,2,0,0
20252,서원동,세탁소,13,1,1,0
20252,서원동,부동산중개업,75,0,1,1
20252,서원동,여관,5,0,0,0
20252,서원동,게스트하우스,1,0,0,0
20252,서원동,노래방,15,4,0,1
20252,서원동,독서실,17,0,0,0
20252,서원동,DVD방,7,0,2,1
20252,서원동,녹음실,1,0,0,0
20252,서원동,사진관,10,2,1,0
20252,서원동,통번역서비스,2,0,0,0
